LEMMA	PROB
CHAR	0.011300518979691683
a	0.00016947580812780395
abandon	0.00010552267298523642
abdomen	3.8371881085540515e-05
ability	0.0001215109567708783
able	0.0009784829676812831
about	0.0009465064001099993
absence	7.674376217108103e-05
absorb	7.354610541395265e-05
abuse	4.1569537842668895e-05
accelerate	5.7557821628310775e-05
accent	6.395313514256752e-05
accept	0.0002622078540845269
accident	3.517422432841214e-05
accompany	0.00011191798649949317
accomplish	3.517422432841214e-05
account	0.00010232501622810804
accuse	0.00011831330001374992
ache	6.71507918996959e-05
acknowledge	0.00013110392704226344
act	0.0002526148838131417
action	9.912735947097966e-05
add	0.0010488314163381075
address	0.0003133703621985809
adjust	0.00013110392704226344
admire	0.00017906877839918907
admit	0.0004444742892408443
adopt	4.1569537842668895e-05
adore	5.116250811405402e-05
adrenaline	3.8371881085540515e-05
advance	4.796485135692564e-05
advantage	7.354610541395265e-05
advice	7.034844865682428e-05
advise	0.00013749924055652017
affair	9.273204595672292e-05
affect	5.7557821628310775e-05
affection	3.8371881085540515e-05
afford	0.0001470922108279053
afraid	0.0003677305270697633
afternoon	3.8371881085540515e-05
aftershave	3.517422432841214e-05
again	9.273204595672292e-05
age	0.00032616098922709437
agent	0.0001502898675850337
agree	0.0008441813838818914
agreement	8.633673244246616e-05
aim	0.00015988283785641882
air	8.953438919959454e-05
alarm	5.4360164871182395e-05
alert	9.273204595672292e-05
alibi	4.1569537842668895e-05
alive	0.00023342894327037147
all	0.0003101727054414525
allow	0.0007770305919821954
alone	0.00017906877839918907
amaze	7.674376217108103e-05
amble	3.517422432841214e-05
amuse	7.034844865682428e-05
angel	3.517422432841214e-05
anger	0.00031976567571283764
angle	8.633673244246616e-05
angry	0.00032616098922709437
animal	3.8371881085540515e-05
ankle	0.00015668518109929045
announce	0.00020145237569908772
annoy	8.313907568533779e-05
another	7.994141892820941e-05
answer	0.0020528956380764176
anticipate	9.273204595672292e-05
anxiety	7.034844865682428e-05
anxious	6.395313514256752e-05
any	0.00013110392704226344
anyone	0.0001502898675850337
anything	0.0005467993054689524
apartment	0.0005084274243834119
apologize	0.00010872032974236479
apology	5.4360164871182395e-05
appear	0.00045726491626935784
appearance	0.00014389455407077693
appetite	3.8371881085540515e-05
apply	8.313907568533779e-05
appointment	4.476719459979727e-05
appraise	4.1569537842668895e-05
appreciate	0.0001215109567708783
approach	0.0008697626379389183
approve	4.476719459979727e-05
arch	6.71507918996959e-05
area	6.395313514256752e-05
argue	0.00019185940542770257
argument	8.313907568533779e-05
arm	0.004447940549165572
armchair	3.8371881085540515e-05
arrange	9.592970271385128e-05
arrest	0.00021744065948472958
arrival	4.796485135692564e-05
arrive	0.000799414189282094
as	6.075547838543915e-05
ask	0.017622286388534483
asleep	0.00017906877839918907
ass	0.00011511564325662155
assess	5.116250811405402e-05
assign	3.517422432841214e-05
assistant	0.00013110392704226344
associate	4.476719459979727e-05
assume	0.0005659852460117226
assure	0.0004093000649124322
attach	4.1569537842668895e-05
attack	0.00016308049461354719
attempt	0.0001758711216420607
attend	0.00010232501622810804
attention	0.0009305181163243576
attitude	5.4360164871182395e-05
attorney	5.4360164871182395e-05
attract	3.8371881085540515e-05
attractive	3.8371881085540515e-05
audience	3.517422432841214e-05
aunt	0.0003069750486843241
authority	5.4360164871182395e-05
avert	4.1569537842668895e-05
avoid	0.00022063831624185797
