LEMMA	PROB
CHAR	0.01005986275368667
a	0.00013140604467805518
abandon	0.00017812819389691924
abdomen	0.00013140604467805518
ability	0.00019272886552781427
able	0.0012644181632355089
about	0.0008409986859395532
absence	7.884362680683311e-05
absorb	8.760402978537013e-05
accelerate	6.42429551759381e-05
accent	8.176376113301212e-05
accept	0.00043510001460067164
access	0.00016352752226602425
accompany	9.636443276390714e-05
accomplish	3.212147758796905e-05
account	0.0002073295371587093
accuse	9.344429843772814e-05
accustom	4.672214921886407e-05
ache	9.928456709008615e-05
achieve	3.5041611914148054e-05
acknowledge	0.00016936779091838224
acquire	4.964228354504307e-05
act	0.0002044094028325303
action	0.00014016644765659221
activate	0.0001430865819827712
activity	3.212147758796905e-05
add	0.0013958242079135641
address	0.00023945101474667836
adjust	0.00021316980581106732
admiral	3.796174624032706e-05
admire	0.00014892685063512922
admit	0.000706672506935319
adopt	5.8402686523580085e-05
adore	3.212147758796905e-05
advance	3.5041611914148054e-05
advantage	5.8402686523580085e-05
advice	4.3802014892685065e-05
advise	9.052416411154913e-05
affect	5.8402686523580085e-05
afford	0.00016352752226602425
afraid	0.0004088188056650606
again	7.30033581544751e-05
age	0.00028033289531318443
agent	5.8402686523580085e-05
agree	0.0009519637903343554
agreement	5.548255219740108e-05
aim	0.0003299751788582275
air	0.00014892685063512922
aishid	0.00010220470141626514
alarm	0.00011388523872098116
alert	8.760402978537013e-05
alien	4.088188056650606e-05
alive	0.00046138122353628266
all	0.0003182946415535115
allow	0.0010308074171411885
ally	4.088188056650606e-05
alone	0.00015768725361366622
amaze	0.0001284859103518762
amend	3.5041611914148054e-05
amount	3.212147758796905e-05
amuse	0.00011096510439480216
analysis	3.212147758796905e-05
analyze	4.088188056650606e-05
anger	0.0002832530296393634
angle	7.592349248065412e-05
angry	0.00023069061176814133
animal	3.796174624032706e-05
ankle	0.0003504161191414805
announce	0.00023653088042049935
announcement	3.5041611914148054e-05
annoy	7.884362680683311e-05
another	0.00010512483574244415
answer	0.0014805081033727552
antenna	0.0003708570594247335
anticipate	0.00010220470141626514
anxiety	4.672214921886407e-05
anxious	9.344429843772814e-05
any	0.00015476711928748721
anyone	0.00014016644765659221
anything	0.0005431449846692947
apartment	0.00036793692509855453
apologize	9.636443276390714e-05
appal	3.212147758796905e-05
appear	0.00031245437290115346
appearance	0.00010220470141626514
appetite	4.964228354504307e-05
apply	8.760402978537013e-05
appraise	3.212147758796905e-05
appreciate	0.0001343261790042342
approach	0.0007942765367206892
approval	3.212147758796905e-05
approve	5.548255219740108e-05
arch	8.760402978537013e-05
area	9.052416411154913e-05
argue	0.00022777047744196232
argument	5.8402686523580085e-05
arm	0.005463571324280917
armor	0.00011388523872098116
armpit	5.8402686523580085e-05
army	3.212147758796905e-05
arrange	9.928456709008615e-05
arrest	0.00010804497006862315
arrival	9.052416411154913e-05
arrive	0.0005840268652358008
art	3.212147758796905e-05
as	3.5041611914148054e-05
ascend	4.3802014892685065e-05
ashamed	5.256241787122208e-05
ask	0.015327785078113594
asleep	0.00019272886552781427
ass	8.468389545919112e-05
assault	3.796174624032706e-05
assemble	4.088188056650606e-05
assess	5.8402686523580085e-05
assessment	4.088188056650606e-05
assign	9.928456709008615e-05
assignment	0.00010220470141626514
assist	4.3802014892685065e-05
assistant	6.132282084975909e-05
associate	7.30033581544751e-05
assume	0.0005781865965834429
assure	0.0005197839100598628
astonish	5.256241787122208e-05
attach	7.30033581544751e-05
attack	0.0002598919550299314
attacker	4.672214921886407e-05
attempt	0.0002657322236822894
attend	9.344429843772814e-05
attention	0.0011943349394072126
attitude	4.088188056650606e-05
attract	3.212147758796905e-05
audience	5.256241787122208e-05
aunt	0.00024529128339903635
authority	3.212147758796905e-05
avoid	0.0002774127609870054
await	4.964228354504307e-05
awake	0.0004029785370127026
awaken	7.30033581544751e-05
aware	0.0005081033727551467
awareness	8.176376113301212e-05
baby	0.00010804497006862315
back	0.002601839684625493
background	3.796174624032706e-05
backpack	0.0002686523580084684
backyard	3.212147758796905e-05
bad	7.008322382829611e-05
badge	7.592349248065412e-05
bag	0.0005256241787122207
balance	0.00030369396992261646
ball	6.42429551759381e-05
band	4.672214921886407e-05
bandage	3.212147758796905e-05
bang	9.928456709008615e-05
bar	4.964228354504307e-05
bare	4.672214921886407e-05
bark	0.0001284859103518762
barrel	4.3802014892685065e-05
base	4.088188056650606e-05
basket	4.088188056650606e-05
bat	4.088188056650606e-05
bath	3.212147758796905e-05
battle	4.964228354504307e-05
be	0.0063308512191560815
beam	0.0001255657760256972
bear	0.0003562563877938385
beard	9.344429843772814e-05
bearing	4.672214921886407e-05
beat	0.0002014892685063513
beautiful	0.00011680537304716017
beckon	0.00011972550737333918
become	0.0008555993575704483
bed	0.0005635859249525478
bedroom	0.00022485034311578333
bedside	3.212147758796905e-05
beer	0.00016352752226602425
beg	0.00019564899985399328
begin	0.003442838370565046
behavior	4.088188056650606e-05
belief	5.548255219740108e-05
believe	0.0011476127901883487
bellow	4.3802014892685065e-05
belly	0.00031537450722733245
belong	7.30033581544751e-05
belongings	4.672214921886407e-05
belt	0.0003474959848153015
bend	7.008322382829611e-05
benefit	5.548255219740108e-05
bent	0.00031537450722733245
best	0.0003299751788582275
bet	6.132282084975909e-05
betray	0.00012264564169951818
betrayal	3.212147758796905e-05
better	0.00022485034311578333
bicep	3.5041611914148054e-05
bicycle	3.212147758796905e-05
bid	5.256241787122208e-05
big	0.00011096510439480216
bike	0.00024821141772521534
bind	6.42429551759381e-05
binoculars	5.8402686523580085e-05
bird	5.8402686523580085e-05
birthday	8.176376113301212e-05
bit	0.0001898087312016353
bite	0.0004321798802744926
black	6.132282084975909e-05
blade	0.00011096510439480216
blame	0.00031245437290115346
blank	3.212147758796905e-05
blanket	7.592349248065412e-05
blast	4.3802014892685065e-05
blaster	3.5041611914148054e-05
bleed	3.212147758796905e-05
bless	3.796174624032706e-05
blind	9.928456709008615e-05
blink	0.0012322966856475397
block	0.00019272886552781427
blood	0.00031537450722733245
blouse	8.760402978537013e-05
blow	0.00030953423857497443
blue	3.212147758796905e-05
blur	3.212147758796905e-05
blurt	0.00018688859687545628
blush	9.636443276390714e-05
board	0.00016936779091838224
boat	4.088188056650606e-05
bob	4.964228354504307e-05
body	0.0031391444006424294
bodyguard	0.00014016644765659221
bolt	0.0001255657760256972
bond	3.5041611914148054e-05
bone	0.0001985691341801723
book	0.00024529128339903635
boost	5.548255219740108e-05
boot	0.0005460651189954738
bore	4.964228354504307e-05
borrow	6.132282084975909e-05
boss	0.00011680537304716017
both	5.548255219740108e-05
bother	0.00044386041757920865
bottle	0.00022777047744196232
bottom	7.592349248065412e-05
bounce	0.00010804497006862315
bow	0.00023653088042049935
bowl	8.468389545919112e-05
box	0.00023653088042049935
boy	0.0001898087312016353
boyfriend	6.42429551759381e-05
bra	3.212147758796905e-05
brace	0.00019272886552781427
brain	0.0011067309096218427
brainstream	4.3802014892685065e-05
brake	4.964228354504307e-05
break	0.0007884362680683311
breakfast	7.884362680683311e-05
