LEMMA	PROB
CHAR	0.013134372827490318
ability	0.0003724302314033171
able	0.002309067434700566
absence	0.001042804647929288
absent	0.00042208759559042607
accept	0.001042804647929288
accompany	0.0005958883702453074
account	0.002259410070513457
accuse	0.00042208759559042607
acknowledge	0.0012910914688648327
acquaint	0.0003724302314033171
acquaintance	0.0014400635614261596
acquit	0.0003476015493097626
act	0.0006207170523388619
add	0.0035505015393782896
address	0.0019614658853908036
admiration	0.0006703744165259708
admire	0.0011669480583970603
admit	0.0006207170523388619
advance	0.0003476015493097626
advantage	0.0006952030986195252
advice	0.0003724302314033171
advise	0.0005462310060581984
affect	0.0005462310060581984
affection	0.002160095342139239
afford	0.0003476015493097626
afraid	0.0006207170523388619
age	0.0005462310060581984
agitation	0.0005462310060581984
agree	0.00094348991955507
agreeable	0.0007200317807130798
air	0.0007200317807130798
alarm	0.0004469162776839805
all	0.0007945178269937431
allow	0.00283046975866521
amiable	0.00039725891349687157
amuse	0.0006703744165259708
anger	0.0002731155030290992
angry	0.0006455457344324163
answer	0.003922931770781607
anxiety	0.0004469162776839805
anxious	0.0006952030986195252
anything	0.00042208759559042607
appear	0.0020111232495779122
appearance	0.001042804647929288
application	0.0002731155030290992
apply	0.0005462310060581984
approach	0.0005710596881517529
approbation	0.0006455457344324163
approve	0.0004965736418710895
arm	0.0007696891449001887
arrival	0.00094348991955507
arrive	0.0007696891449001887
ashamed	0.0008193465090872977
ask	0.004742278279868905
assent	0.0003476015493097626
assist	0.0008193465090872977
assistance	0.00042208759559042607
assurance	0.0004469162776839805
assure	0.002234581388419903
astonish	0.0002979441851226537
astonishment	0.0005958883702453074
attach	0.0007696891449001887
attachment	0.0011172906942099514
attempt	0.0010179759658357334
attend	0.0016386930181745954
attention	0.003401529446816963
attribute	0.00032277286721620817
aunt	0.0025573542556361108
avoid	0.001042804647929288
aware	0.000893832555367961
be	0.015468268944284437
bear	0.0016635217002681497
beauty	0.000521402323964644
become	0.000993147283742179
beg	0.0007200317807130798
begin	0.006231999205482173
behave	0.000521402323964644
