LEMMA	PROB
CHAR	0.011397814965253708
a	0.00013749563164920282
ab	4.5831877216400934e-05
abandon	0.00012603766234510258
abdomen	5.442535419447611e-05
ability	0.0001661405549094534
able	0.0009080440673499435
about	0.0006903426505720391
absence	8.30702774547267e-05
absorb	6.874781582460141e-05
accelerate	4.5831877216400934e-05
accent	9.739273908485199e-05
accept	0.0002778557556244307
access	7.161230815062647e-05
accompany	0.00012030867769305246
account	0.00014895360095330305
accuse	0.00012603766234510258
ache	7.161230815062647e-05
achieve	3.1509415586275645e-05
acknowledge	0.00011457969304100234
acquire	6.015433884652623e-05
act	0.0003036361865586562
action	0.00012030867769305246
activate	3.1509415586275645e-05
activity	3.723840023832576e-05
adamant	3.1509415586275645e-05
add	0.0013778208088180532
address	0.0003179586481887815
adjust	0.00015754707793137822
administration	4.869636954242599e-05
admire	0.0001804630165395787
admission	4.296738489037588e-05
admit	0.0005442535419447612
admonish	6.588332349857635e-05
adopt	6.301883117255129e-05
adore	7.734129280267659e-05
advance	5.728984652050117e-05
advantage	7.447680047665153e-05
advice	6.588332349857635e-05
advise	8.30702774547267e-05
affair	4.296738489037588e-05
affect	8.593476978075176e-05
affection	4.869636954242599e-05
afford	0.0001031217237369021
afraid	0.0002979072019066061
again	3.723840023832576e-05
age	0.0002835847402764808
agency	3.1509415586275645e-05
agent	9.452824675882693e-05
agitate	3.723840023832576e-05
agree	0.0008106513282650916
aim	0.00021770141677790445
air	0.00010885070838895222
alarm	6.588332349857635e-05
alert	7.161230815062647e-05
alive	0.00034373907912300705
all	0.00039816443331748314
allow	0.0007590904663966405
alone	0.00022056590910392952
amaze	9.739273908485199e-05
amazement	3.4373907912300704e-05
amazing	0.00012030867769305246
amble	3.1509415586275645e-05
ambush	3.1509415586275645e-05
amount	3.1509415586275645e-05
amuse	8.020578512870164e-05
amusement	6.015433884652623e-05
analyst	4.010289256435082e-05
anchor	3.1509415586275645e-05
anger	0.00019764997049572905
angle	0.0001231731700190775
angry	0.0002148369244518794
animal	3.723840023832576e-05
ankle	0.00018905649351765385
announce	0.0002549398170162302
announcement	4.296738489037588e-05
annoy	5.442535419447611e-05
another	7.734129280267659e-05
answer	0.002085350413346243
anticipate	0.00010025723141087705
anxiety	0.00010885070838895222
anxious	8.020578512870164e-05
any	0.00011171520071497728
anyone	0.00011457969304100234
anything	0.0005127441263584855
apartment	0.0007161230815062647
apologize	9.166375443280187e-05
apology	3.1509415586275645e-05
appear	0.0004525897875119593
appearance	0.0001317666469971527
appetite	5.728984652050117e-05
apply	9.739273908485199e-05
appointment	6.874781582460141e-05
appraise	4.869636954242599e-05
appreciate	0.00017473403188752857
approach	0.0006015433884652623
approval	4.296738489037588e-05
approve	7.161230815062647e-05
arch	9.166375443280187e-05
area	0.0001231731700190775
argue	0.00021197243212585433
argument	5.728984652050117e-05
arm	0.005416754988513386
army	3.1509415586275645e-05
arrange	0.00016327606258342833
arrest	0.00023775286306007987
arrival	0.00010885070838895222
arrive	0.0007762774203527909
article	3.1509415586275645e-05
as	5.156086186845105e-05
ascend	3.1509415586275645e-05
ashamed	4.296738489037588e-05
ask	0.015161757881650636
asleep	0.0002807202479504557
ass	0.0002062434474738042
assault	6.588332349857635e-05
assessment	3.1509415586275645e-05
asset	5.156086186845105e-05
assign	8.30702774547267e-05
assignment	7.447680047665153e-05
assist	4.296738489037588e-05
assistant	9.166375443280187e-05
associate	4.5831877216400934e-05
assume	0.0005184731110105356
assure	0.0003867064640133829
astonish	4.010289256435082e-05
astonishment	3.4373907912300704e-05
attach	3.723840023832576e-05
attack	0.0002778557556244307
attempt	0.00022343040142995457
attend	0.00019764997049572905
attention	0.0008249737898952168
attitude	8.879926210677682e-05
attorney	8.30702774547267e-05
attract	6.301883117255129e-05
attractive	4.010289256435082e-05
audience	4.296738489037588e-05
aunt	0.0002979072019066061
authority	4.296738489037588e-05
avert	3.723840023832576e-05
avoid	0.00022056590910392952
await	3.1509415586275645e-05
awake	0.00024061735538610492
awaken	5.728984652050117e-05
aware	0.00028644923260250587
baby	0.00013749563164920282
back	0.002437682969447325
background	4.296738489037588e-05
backpack	0.0001031217237369021
backside	3.723840023832576e-05
bad	7.447680047665153e-05
badge	0.00015754707793137822
bag	0.0009252310213060939
bail	3.4373907912300704e-05
balance	0.00015468258560535317
balcony	4.5831877216400934e-05
ball	0.00017473403188752857
bandage	5.442535419447611e-05
bang	0.00010025723141087705
bank	6.301883117255129e-05
bar	6.874781582460141e-05
bark	0.0001317666469971527
barrel	5.728984652050117e-05
basket	4.010289256435082e-05
bat	5.728984652050117e-05
bath	6.588332349857635e-05
bathroom	7.447680047665153e-05
battle	7.161230815062647e-05
be	0.007238572107865323
